ID,Phy_addres,lon,lat,hexbin,Owner
M0060254000,417 WALTON STREET,-83.72159683,33.79679369,1924,NA
NM06C034000,409 MAYFIELD DRIVE,-83.72750538,33.80186594,1538,NA
NM06C030000,429 PLAZA DRIVE,-83.72826239,33.79976192,1537,NA
NM06C018000,122 PLAZA TRACE,-83.72477833,33.79821018,1665,H A COMMERCIAL LLC
NM06C012000,123 PLAZA TRACE,-83.72516442,33.7993029,1666,NA
NM06C014000,113 PLAZA TRACE,-83.7253521,33.79982403,1666,NA
M0060205000,501 KING STREET,-83.72310354,33.80093856,1796,NA
M0110056000,602 HILL STREET,-83.71474567,33.80853793,2326,NA
M0110057000,610 PETERS STREET,-83.71498088,33.80843018,2326,NA
M0120006000,107 SORRELLS STREET,-83.71655804,33.80306055,2190,H A APARTMENTS LLC
M0120005000,105 SORRELLS STREET,-83.71683235,33.80286962,2190,NA
M0050045000,1125 N BROAD STREET,-83.73621681,33.81105053,1163,NA
M0060067000,307 ETTEN DRIVE,-83.73579461,33.79633774,1156,NA
M0060066000,110 ETTEN COURT,-83.73641363,33.79610708,1032,NA
M0060065000,106 ETTEN COURT,-83.73700036,33.79620854,1032,NA
M0060017000,830 GEORGIA HIGHWAY 138,-83.73734797,33.79896253,1033,NA
M0060016000,,-83.73762237,33.79876148,1033,NA
NM29A051000,1929 HIGHLAND CREEK DRIVE,-83.74343304,33.81872454,664,NA
NM29A094000,1433 HIGHLAND CREEK DRIVE,-83.74239162,33.81962761,789,NA
NM29A080000,2220 BLACKBERRY COURT,-83.74287255,33.81997258,664,NA
NM29A079000,2216 BLACKBERRY COURT,-83.74327078,33.82014725,664,NA
NM29A045000,1432 HIGHLAND CREEK DRIVE,-83.74209807,33.81920044,789,NA
NM29A048000,1414 HIGHLAND CREEK DRIVE,-83.74299508,33.81839673,789,NA
NM29A002000,1407 HIGHLAND CREEK DRIVE,-83.74366048,33.81817372,663,NA
M0050005000,,-83.7296908,33.80769142,1413,NA
NM06B010000,323 REED WAY,-83.73379402,33.79705922,1282,NA
NM06A005000,310 PARKWAY PLACE,-83.73412823,33.79686714,1282,NA
NM06B009000,401 REED WAY,-83.73385469,33.79724931,1282,NA
NM06B008000,403 REED WAY,-83.73391423,33.79744048,1157,NA
NM06B007000,407 REED WAY,-83.7339764,33.79763813,1157,NA
NM06A012000,328 PARKWAY PLACE,-83.73456864,33.79833574,1157,NA
NM06B002000,421 REED WAY,-83.73435085,33.79871812,1157,H A SPRUCE LLC
M0050034A00,114 DEAN STREET,-83.71989329,33.805756,2060,H A APTS AND HOUSES LLC
M0060160000,506 LAUNIUS AVENUE,-83.71961888,33.8027863,2059,H A APTS AND HOUSES LLC
M0120067000,121 W MARABLE STREET,-83.71669541,33.79933615,2189,NA
M0060054000,1346 ARMISTEAD CIRCLE,-83.73777401,33.79641062,1032,NA
M0060024000,1355 ARMISTEAD CIRCLE,-83.73704188,33.79751307,1032,NA
M0060055000,1348 ARMISTEAD CIRCLE,-83.73762583,33.79665023,1032,NA
M0060029000,1345 ARMISTEAD CIRCLE,-83.7383249,33.79647065,1032,NA
M0010001A00,2035 W SPRING STREET,-83.74399784,33.79562992,653,NA
M0060027000,1349 ARMISTEAD CIRCLE,-83.73816094,33.79717705,1032,NA
M0060028000,1347 ARMISTEAD CIRCLE,-83.73835316,33.79690046,1032,NA
M0060026000,1351 ARMISTEAD CIRCLE,-83.7377691,33.79728999,1032,NA
M0060025000,1353 ARMISTEAD CIRCLE,-83.73740253,33.79740317,1032,NA
M0060030000,1343 ARMISTEAD CIRCLE,-83.73822282,33.79611394,906,NA
M0060031000,1341 ARMISTEAD CIRCLE,-83.73811053,33.79579313,906,NA
M0060032000,1339 ARMISTEAD CIRCLE,-83.7379437,33.79545102,1031,NA
M0060057000,1354 ARMISTEAD CIRCLE,-83.73702835,33.79692641,1032,NA
M0060056000,1350 ARMISTEAD CIRCLE,-83.73732974,33.79680011,1032,NA
M0060053000,1344 ARMISTEAD CIRCLE,-83.73757861,33.7961818,1032,NA
M0060051000,1340 ARMISTEAD CIRCLE,-83.73719588,33.79579378,1031,NA
M0060052000,1342 ARMISTEAD CIRCLE,-83.73744329,33.7959494,1032,NA
M0010016000,730 GEORGIA HIGHWAY 138,-83.74075301,33.79661839,779,NA
M0010021000,2050 W SPRING STREET,-83.74236301,33.79819757,780,NA
M0010027000,825 GEORGIA HIGHWAY 138,-83.73969647,33.800465,908,NA
M0010025000,2100 W SPRING STREET,-83.74294284,33.80067527,655,NA
NM06B027000,212 REED WAY,-83.73261352,33.79606837,1282,NA
NM06B028000,306 REED WAY,-83.7328925,33.79602511,1282,H A SPRUCE LLC
NM06A007000,314 PARKWAY PLACE,-83.73434115,33.79727551,1157,NA
NM06A008000,318 PARKWAY PLACE,-83.73440132,33.79747283,1157,NA
NM06A009000,320 PARKWAY PLACE,-83.73446205,33.79767056,1157,NA
NM06A010000,322 PARKWAY PLACE,-83.73452309,33.79786791,1157,NA
N090C001000,69 TANGLEWOOD DRIVE,-83.72848859,33.81503723,1544,NA
N090C002000,104 TANGLEWOOD DRIVE,-83.72820712,33.81520311,1544,NA
N090C010000,136 TANGLEWOOD DRIVE,-83.72600832,33.81651974,1674,H A TANGLEWOOD LLC
N090C032000,324 TANGLEWOOD DRIVE,-83.72706186,33.81838196,1546,NA
N090C056000,225 TANGLEWOOD DRIVE,-83.72441453,33.81844861,1804,NA
N090C057000,221 TANGLEWOOD DRIVE,-83.72454987,33.8182225,1804,NA
N090C058000,217 TANGLEWOOD DRIVE,-83.72474659,33.81800425,1804,NA
N090C050000,218 TANGLEWOOD LANE,-83.72502262,33.81828719,1804,H A TANGLEWOOD LLC
N090C054000,233 TANGLEWOOD DRIVE,-83.72430597,33.81896125,1804,NA
N090C051000,222 TANGLEWOOD LANE,-83.72485571,33.81853647,1804,H A TANGLEWOOD LLC
N090C055000,229 TANGLEWOOD DRIVE,-83.72426795,33.81868417,1804,NA
N090C052000,226 TANGLEWOOD LANE,-83.7247186,33.81879005,1804,H A TANGLEWOOD LLC
N090C049000,214 TANGLEWOOD LANE,-83.72530053,33.81809662,1674,NA
N090C059000,213 TANGLEWOOD DRIVE,-83.72501841,33.81782066,1674,H A TANGLEWOOD LLC
N090C060000,209 TANGLEWOOD DRIVE,-83.7252921,33.81763838,1674,H A TANGLEWOOD LLC
N090C048000,210 TANGLEWOOD LANE,-83.72555822,33.8179166,1674,NA
N090C047000,206 TANGLEWOOD LANE,-83.72581534,33.81775216,1674,NA
N090C046000,202 TANGLEWOOD LANE,-83.72611225,33.81755804,1674,NA
N090C061000,205 TANGLEWOOD DRIVE,-83.72554826,33.8174684,1674,NA
N090C062000,201 TANGLEWOOD DRIVE,-83.72584776,33.81727099,1674,H A TANGLEWOOD LLC
N090C015000,212 TANGLEWOOD DRIVE,-83.7247133,33.81737281,1674,NA
N090C016000,216 TANGLEWOOD DRIVE,-83.72444472,33.81755455,1804,H A TANGLEWOOD LLC
NM06A002000,304 PARKWAY PLACE,-83.73470234,33.79654621,1156,NA
NM06A001000,300 PARKWAY PLACE,-83.73494085,33.79649655,1156,NA
NM06A018000,317 PARKWAY PLACE,-83.73497629,33.79729857,1157,NA
NM06A017000,319 PARKWAY PLACE,-83.73503998,33.7975003,1157,NA
NM06A016000,321 PARKWAY PLACE,-83.73510401,33.79770511,1157,NA
NM06A019000,315 PARKWAY PLACE,-83.73489187,33.7970415,1157,NA
NM06A015000,325 PARKWAY PLACE,-83.73515158,33.79796297,1157,NA
N090C023000,244 TANGLEWOOD DRIVE,-83.72388268,33.81943771,1804,H A TANGLEWOOD LLC
NM06B001000,707 REED STREET,-83.73444179,33.79897725,1157,NA
NM06B003000,419 REED WAY,-83.7342696,33.79849143,1157,NA
NM06B004000,415 REED WAY,-83.73417937,33.79826517,1157,H A HARRY LLC
NM06B005000,413 REED WAY,-83.7341065,33.79803908,1157,NA
NM06B006000,409 REED WAY,-83.73400699,33.79773575,1157,NA
NM06B011000,321 REED WAY,-83.73373335,33.79685927,1282,NA
NM06B013000,315 REED WAY,-83.73360754,33.79645855,1282,NA
NM06B021000,207 REED WAY,-83.73233808,33.79555845,1281,NA
NM06B020000,213 REED WAY,-83.7325654,33.79553191,1281,NA
NM06B029000,310 REED WAY,-83.73299447,33.79639106,1282,NA
NM06B035000,320 REED WAY,-83.73311811,33.79702667,1282,NA
NM06B046000,705 REED STREET,-83.73386546,33.79901764,1283,NA
NM06B045000,420 REED WAY,-83.73373547,33.79877755,1283,NA
NM06B044000,418 REED WAY,-83.73362465,33.7985734,1283,NA
NM06B043000,414 REED WAY,-83.73352231,33.79838078,1283,NA
NM06B042000,412 REED WAY,-83.73342601,33.79819398,1283,NA
NM06B041000,408 REED WAY,-83.73333141,33.7980064,1282,NA
NM06B040000,406 REED WAY,-83.73334642,33.79778023,1282,NA
NM06B014000,311 REED WAY,-83.73354563,33.79625165,1282,NA
NM06B015000,309 REED WAY,-83.73348399,33.79604568,1282,NA
NM06B012000,317 REED WAY,-83.73367102,33.79666247,1282,NA
N090C025000,252 TANGLEWOOD DRIVE,-83.72466413,33.81971103,1675,H A TANGLEWOOD LLC
N090C041000,223 TANGLEWOOD LANE,-83.72526794,33.81910155,1675,NA
N090C053000,237 TANGLEWOOD LANE,-83.72470318,33.81914222,1804,H A TANGLEWOOD LLC
M0060250000,0 WALTON STREET,-83.71984292,33.79605043,2056,NA
M0120032000,116 NOWELL STREET,-83.71734878,33.80074386,2189,H A APTS AND HOUSES LLC
M0120030000,112 NOWELL STREET,-83.71713392,33.8008588,2189,NA
M0120029000,110 NOWELL STREET,-83.71694144,33.80096763,2189,H A APTS AND HOUSES LLC
M0120028000,108 NOWELL STREET,-83.71679508,33.80104344,2189,NA
M0120027000,,-83.71646069,33.80119351,2189,NA
M0120026000,423 N BROAD STREET,-83.71642831,33.8013849,2190,NA
M0120033000,118 NOWELL STREET,-83.71776637,33.8009545,2189,NA
M0140037000,212 W HIGHLAND AVENUE,-83.71653362,33.79600975,2187,NA
NM29A069000,2316 PERSIMMON CHASE,-83.743295,33.81975179,664,NA
NM29A070000,2322 PERSIMMON CHASE,-83.74366185,33.81984131,664,NA
NM29A071000,2328 PERSIMMON CHASE,-83.74402199,33.81989774,664,NA
NM29A072000,2334 PERSIMMON CHASE,-83.74437825,33.8199262,664,NA
NM29A073000,2340 PERSIMMON CHASE,-83.74473258,33.81997032,664,NA
NM29A068000,2310 PERSIMMON CHASE,-83.74295176,33.819607,664,NA
NM29A055000,1909 HIGHLAND CREEK DRIVE,-83.74471663,33.81889625,664,NA
NM29A054000,1915 HIGHLAND CREEK DRIVE,-83.74440824,33.81884921,664,NA
NM29A062000,2331 PERSIMMON CHASE,-83.74431424,33.81935821,664,NA
NM29A063000,2325 PERSIMMON CHASE,-83.74399305,33.81931876,664,NA
NM29A053000,1921 HIGHLAND CREEK DRIVE,-83.74409731,33.81880579,664,NA
NM29A064000,2319 PERSIMMON CHASE,-83.74367566,33.81926472,664,NA
NM29A066000,2309 PERSIMMON CHASE,-83.74311436,33.81904096,664,NA
NM29A065000,2313 PERSIMMON CHASE,-83.74336897,33.81919596,664,NA
NM29A061000,2337 PERSIMMON CHASE,-83.74466604,33.819388,664,NA
NM29A004000,1916 HIGHLAND CREEK DRIVE,-83.74448312,33.81807648,663,NA
NM29A003000,1922 HIGHLAND CREEK DRIVE,-83.74409897,33.8180194,663,NA
NM29A049000,1408 HIGHLAND CREEK DRIVE,-83.74301087,33.81812067,663,NA
NM29A050000,1402 HIGHLAND CREEK DRIVE,-83.74300973,33.81779985,663,NA
M0290002000,475 DOUBLE SPRINGS CHURCH RD,-83.73905563,33.8172991,916,NA
M0010021B00,2040 W SPRING STREET,-83.74338256,33.79641764,653,NA
M0120070000,109 W MARABLE STREET,-83.71613417,33.79967642,2189,NA
N090C004000,112 TANGLEWOOD DRIVE,-83.72761734,33.81555179,1545,NA
N090C005000,116 TANGLEWOOD DRIVE,-83.72734431,33.81571314,1545,NA
N090C006000,120 TANGLEWOOD DRIVE,-83.72707982,33.81586911,1673,NA
N090C007000,124 TANGLEWOOD DRIVE,-83.72681009,33.81602795,1673,NA
N090C008000,128 TANGLEWOOD DRIVE,-83.72653551,33.81619107,1673,NA
N090C009000,132 TANGLEWOOD DRIVE,-83.72626776,33.8163553,1673,NA
N090C011000,140 TANGLEWOOD DRIVE,-83.72574792,33.81669096,1674,H A TANGLEWOOD LLC
N090C012000,200 TANGLEWOOD DRIVE,-83.72549033,33.81686416,1674,NA
N090C013000,204 TANGLEWOOD DRIVE,-83.72523436,33.81703516,1674,H A TANGLEWOOD LLC
N090C014000,208 TANGLEWOOD DRIVE,-83.72497595,33.8172072,1674,NA
N090C072000,70 TANGLEWOOD DRIVE,-83.72882909,33.81558375,1545,NA
N090C071000,80 TANGLEWOOD DRIVE,-83.72855576,33.81573267,1545,NA
N090C070000,109 TANGLEWOOD DRIVE,-83.72828493,33.81587977,1545,NA
N090C069000,113 TANGLEWOOD DRIVE,-83.72799382,33.81602926,1545,NA
N090C068000,117 TANGLEWOOD DRIVE,-83.72772182,33.81617699,1545,NA
N090C067000,121 TANGLEWOOD DRIVE,-83.72744028,33.81632762,1545,NA
N090C066000,125 TANGLEWOOD DRIVE,-83.72715545,33.81647584,1545,NA
N090C065000,129 TANGLEWOOD DRIVE,-83.72688194,33.81661839,1545,NA
N090C033000,399 TANGLEWOOD DRIVE,-83.72703971,33.81807702,1674,H A TANGLEWOOD LLC
N090C034000,332 TANGLEWOOD DRIVE,-83.72687087,33.81780869,1674,H A TANGLEWOOD LLC
N090C064000,133 TANGLEWOOD DRIVE,-83.7265824,33.81678531,1674,H A TANGLEWOOD LLC
N090C030000,362 TANGLEWOOD DRIVE,-83.72641469,33.81923081,1675,H A TANGLEWOOD LLC
N090C029000,312 TANGLEWOOD DRIVE,-83.72606565,33.81934601,1675,H A TANGLEWOOD LLC
N090C028000,308 TANGLEWOOD DRIVE,-83.72577765,33.81943622,1675,NA
N090C027000,304 TANGLEWOOD DRIVE,-83.72547695,33.81952695,1675,H A TANGLEWOOD LLC
N090C026000,300 TANGLEWOOD DRIVE,-83.72514332,33.81963012,1675,NA
N090C024000,299 TANGLEWOOD DRIVE,-83.72426451,33.81955399,1804,NA
N090C037000,203 TANGLEWOOD LANE,-83.7263649,33.81804527,1674,NA
N090C038000,319 TANGLEWOOD DRIVE,-83.72648472,33.81835744,1674,NA
N090C045000,207 TANGLEWOOD LANE,-83.72606012,33.81822617,1674,H A TANGLEWOOD LLC
N090C043000,215 TANGLEWOOD LANE,-83.7255468,33.81858068,1674,NA
N090C040000,290 TANGLEWOOD DRIVE,-83.72573304,33.81892075,1675,NA
N090C042000,219 TANGLEWOOD LANE,-83.72533376,33.8188143,1675,H A TANGLEWOOD LLC
N090C035000,336 TANGLEWOOD DRIVE,-83.72671676,33.81755001,1674,H A TANGLEWOOD LLC
N090C036000,340 TANGLEWOOD DRIVE,-83.72653096,33.8172623,1674,NA
N090C063000,137 TANGLEWOOD DRIVE,-83.72629401,33.8169924,1674,H A TANGLEWOOD LLC
NM06C033000,533 PLAZA DRIVE,-83.72709694,33.8011887,1538,NA
NM06C032000,610 PLAZA DRIVE,-83.72750048,33.80072993,1538,H A COMMERCIAL LLC
NM06C026000,371 PLAZA DRIVE,-83.72891857,33.79852124,1537,NA
NM06C023000,360 PLAZA DRIVE,-83.7276524,33.79758471,1536,NA
NM06C022000,202 PLAZA TRACE,-83.72747373,33.79813948,1537,H A COMMERCIAL LLC
NM06C021000,182 PLAZA TRACE,-83.72675285,33.79781094,1665,H A COMMERCIAL LLC
NM06C020000,162 PLAZA TRACE,-83.72606725,33.79795707,1665,H A COMMERCIAL LLC
NM06C019000,142 PLAZA TRACE,-83.72543981,33.79808616,1665,H A COMMERCIAL LLC
NM06C001000,671 PLAZA DRIVE,-83.72626002,33.80260629,1667,H A COMMERCIAL LLC
NM06C005000,591 PLAZA DRIVE,-83.72584215,33.80057934,1666,H A COMMERCIAL LLC
NM06C004000,611 PLAZA DRIVE,-83.7255185,33.80110932,1666,H A COMMERCIAL LLC
NM06C011000,143 PLAZA TRACE,-83.72603331,33.7989969,1665,NA
NM06C010000,163 PLAZA TRACE,-83.72660964,33.79868512,1665,H A COMMERCIAL LLC
NM06C006000,571 PLAZA DRIVE,-83.72665248,33.79953254,1666,NA
NM06C003000,631 PLAZA DRIVE,-83.72545006,33.80159176,1667,H A COMMERCIAL LLC
NM06C002000,651 PLAZA DRIVE,-83.72599117,33.80210435,1667,H A COMMERCIAL LLC
NM06C013000,103 PLAZA TRACE,-83.72450981,33.79961355,1795,H A COMMERCIAL LLC
NM06C027A00,381 PLAZA DRIVE,-83.72826627,33.79873714,1537,NA
NM06C024000,450 PLAZA DRIVE,-83.72901259,33.79733357,1536,H A COMMERCIAL LLC
NM06C025000,365 PLAZA DRIVE,-83.72906435,33.79793938,1409,H A COMMERCIAL LLC
M0050043000,1080 N BROAD STREET,-83.72772052,33.81492254,1544,NA
N090C003000,108 TANGLEWOOD DRIVE,-83.72790696,33.81537824,1545,NA
M0060007000,315 CARWOOD DRIVE,-83.73414204,33.80053748,1158,NA
M0060009A00,309 CARWOOD DRIVE,-83.73385338,33.80000492,1158,NA
M0060008000,311 CARWOOD DRIVE,-83.73400432,33.80027815,1158,NA
M0060223000,0 PERRY STREET,-83.71910852,33.80127667,2058,NA
M0060222000,129 PERRY STREET,-83.71925059,33.80124278,2058,NA
M0060221000,133 PERRY STREET,-83.71940546,33.80112767,2058,NA
M0060220000,137 PERRY STREET,-83.71956402,33.80097941,2058,NA
M0060226000,121 PERRY STREET,-83.71877451,33.80162051,2058,NA
M0060224000,127 PERRY STREET,-83.71912157,33.80143869,2058,NA
M0060225000,0 PERRY STREET,-83.71893262,33.8015027,2058,NA
M0060228000,142 NOWELL STREET,-83.71933646,33.800043,2057,HA TANGLEWOOD LLC
M0060233000,320 WALTON STREET,-83.71929885,33.79696526,2056,NA
M0060232000,318 WALTON STREET,-83.71906685,33.79706843,2056,NA
M0060227000,140 NOWELL STREET,-83.71914421,33.80014861,2057,H A APTS AND HOUSES LLC
M0120039000,138 NOWELL STREET,-83.71897002,33.80026507,2058,H A TANGLEWOOD LLC
M0050019000,555 N BROAD STREET,-83.72062832,33.80425045,1928,NA
M0050035000,0 N BROAD STREET,-83.72347121,33.80802959,1799,NA
M0050038000,0 N BROAD STREET,-83.72408821,33.80884084,1799,NA
M0050012000,565 N BROAD STREET,-83.72301554,33.80505348,1798,NA
M0050011000,316 MAYFIELD DRIVE,-83.72472162,33.80462836,1668,NA
M0060152000,204 CARVER DRIVE,-83.72268063,33.80403366,1797,NA
M0050013000,202 CARVER DRIVE,-83.72240718,33.80418621,1928,NA
M0060151000,0 CARVER DRIVE,-83.7229542,33.80394757,1797,NA
M0050016000,118 CARVER DRIVE,-83.72184696,33.80422937,1928,NA
M0050023000,530 N MIDLAND AVE,-83.71948313,33.80467654,2060,H A HARRY LLC
M0050030000,600 N MIDLAND AVE,-83.72071903,33.80584078,1929,NA
C0920002000,,-83.72893351,33.81390916,1544,NA
M0040001000,1100 N BROAD STREET,-83.72817859,33.81695499,1545,NA
M0050043A00,1050 N BROAD STREET,-83.72742472,33.8144966,1544,NA
M0050042000,914 N BROAD STREET,-83.72513287,33.81519861,1673,NA
M0050045000,1125 N BROAD STREET,-83.73166179,33.81776776,1418,NA
M0140012000,314 WALTON STREET,-83.71884054,33.79712573,2056,NA
M0140008000,218 WALTON STREET,-83.71749502,33.79747177,2188,NA
M0140010000,306 WALTON STREET,-83.71851092,33.79781841,2056,NA
M0120069000,117 W MARABLE STREET,-83.71626195,33.79914486,2189,H A APTS AND HOUSES LLC
M0140009000,300 WALTON STREET,-83.71812492,33.79789151,2188,NA
M0120001000,,-83.71833355,33.80376874,2059,NA
M0140030000,207 N WAYNE STREET,-83.71459232,33.79643229,2321,NA
M0140001000,301 N BROAD STREET,-83.71436948,33.7979503,2321,NA
M0120057000,135 W MARABLE STREET,-83.71808865,33.79902558,2057,H A APTS AND HOUSES LLC
M0120053000,120 W MARABLE STREET,-83.71699413,33.79988928,2189,NA
M0120040000,0 NOWELL STREET,-83.71892558,33.79968341,2057,NA
M0120017000,449 N BROAD STREET,-83.71805705,33.80247293,2190,NA
M0120002000,507 BOOTH DRIVE,-83.71709213,33.80335292,2190,NA
M0120003000,452 N BROAD STREET,-83.71755828,33.80297533,2190,NA
M0120004000,442 N BROAD STREET,-83.71705171,33.80265655,2190,NA
M0120014000,503 N BROAD STREET,-83.71862466,33.80282283,2059,NA
M0060158000,116 PERRY STREET,-83.71917908,33.80250634,2059,NA
M0140013000,321 WALTON STREET,-83.71899772,33.7959424,2056,NA
M0140014000,317 WALTON STREET,-83.71865789,33.79604186,2056,NA
M0140016000,305 WALTON STREET,-83.71765908,33.79628979,2187,NA
M0140015000,313 WALTON STREET,-83.71821726,33.79610078,2187,NA
M0140038000,218 W HIGHLAND AVENUE,-83.71694767,33.79593028,2187,NA
M0140017000,219 WALTON STREET,-83.71709672,33.7964609,2187,NA
M0140019000,211 WALTON STREET,-83.71656122,33.79660182,2187,NA
M0140018000,215 WALTON STREET,-83.7168161,33.79653481,2187,NA
M0140020000,217 N JACKSON STREET,-83.71604335,33.79686398,2321,NA
M0140035000,209 N JACKSON STREET,-83.71593304,33.79649082,2321,NA
M0140036000,203 N JACKSON STREET,-83.71580163,33.79606271,2187,NA
M0140032000,136 W HIGHLAND AVENUE,-83.71499975,33.79604753,2321,NA
M0140031B00,132 W HIGHLAND AVENUE,-83.71466849,33.79609233,2321,NA
M0140031000,126 W HIGHLAND AVENUE,-83.71451494,33.79611366,2321,NA
M0140033000,204 N JACKSON STREET,-83.7149974,33.79629304,2321,NA
M0140034000,208 N JACKSON STREET,-83.71495731,33.79661811,2321,NA
M0140024000,111 WALTON STREET,-83.71475407,33.7971338,2321,NA
M0140023000,115 WALTON STREET,-83.71502308,33.79707091,2321,NA
M0140021000,212 N JACKSON STREET,-83.71528098,33.79681033,2321,NA
M0110054000,0 HILL STREET,-83.71516887,33.80894595,2327,NA
M0110068000,706 ROOSEVELT STREET,-83.71543087,33.80714851,2326,NA
M0110059000,625 PETERS STREET,-83.71510553,33.8077996,2326,NA
M0110069000,707 ROOSEVELT STREET,-83.71516809,33.80670652,2326,NA
M0110070000,705 ROOSEVELT STREET,-83.71497691,33.80680284,2326,NA
M0110236000,520 N BROAD STREET,-83.71887576,33.80413108,2059,NA
M0110237000,118 OAK STREET,-83.71799537,33.80454058,2191,H A APARTMENTS LLC
M0110232000,506 BOOTH DRIVE,-83.71605121,33.80443248,2191,NA
M0110233000,516 BOOTH DRIVE,-83.71706959,33.80561439,2192,NA
M0110234000,526 BOOTH DRIVE,-83.71831597,33.8058222,2060,H A APARTMENTS LLC
M0050032000,115 DEAN STREET,-83.71980232,33.80610084,2060,H A APTS AND HOUSES LLC
M0050031000,101 DEAN STREET,-83.72055644,33.80570383,2060,H A APTS AND HOUSES LLC
M0050024000,532 N MIDLAND AVE,-83.71963869,33.80482018,2060,H A APTS AND HOUSES LLC
M0050025000,536 N MIDLAND AVE,-83.71980735,33.80496907,2060,H A APTS AND HOUSES LLC
M0110235000,115 OAK STREET,-83.7189071,33.80499446,2060,NA
M0050018000,545 N BROAD STREET,-83.7209995,33.80476393,1928,NA
M0050017000,112 CARVER DRIVE,-83.72139128,33.80447098,1928,H A HOUSES LLC
M0050014000,197 MAYFIELD DRIVE,-83.72213278,33.80453215,1928,NA
M0050017A00,175 MAYFIELD DRIVE,-83.72172328,33.80475156,1928,H A HOUSES LLC
M0050037000,718 N BROAD STREET,-83.7238502,33.80852705,1799,NA
M0050036000,716 N BROAD STREET,-83.72371776,33.8083529,1799,NA
M0060159000,118 PERRY STREET,-83.7194076,33.80234889,2059,NA
M0120013000,507 N BROAD STREET,-83.71890243,33.80306721,2059,NA
M0060157000,511 N BROAD STREET,-83.71918678,33.80331719,2059,NA
M0060156000,523 N BROAD STREET,-83.71945114,33.80352903,2059,H A HOUSES LLC
M0060161000,510 LAUNIUS AVENUE,-83.71991309,33.80307482,2059,NA
M0060162000,514 LAUNIUS AVENUE,-83.72013995,33.80328898,2059,NA
M0060155000,521 N BROAD STREET,-83.71963271,33.8036322,2059,H A HOUSES LLC
M0060163000,515 LAUNIUS AVENUE,-83.72028691,33.80341161,2059,NA
M0060154000,,-83.71976348,33.80378645,2059,NA
M0140011000,310 WALTON STREET,-83.71891166,33.79777382,2056,NA
M0060230000,411 NOWELL WAY,-83.71982852,33.79930063,2057,NA
M0060231000,0 WALTON STREET,-83.72066348,33.79843139,1925,RIVERMEADE LAND LLC
M0060249000,325 WALTON STREET,-83.71945314,33.79579558,2055,NA
M0060218000,143 PERRY STREET,-83.72031849,33.80091658,2058,NA
M0060125000,932 ELM DRIVE,-83.73097688,33.79924641,1410,NA
M0060146000,550 GREEN STREET,-83.72399949,33.80308303,1797,NA
M0060216000,0 IRVING STREET,-83.71991287,33.80038808,2058,NA
M0060217000,,-83.72060519,33.8006428,1926,NA
M0060211000,442 PINE KNOLL,-83.72078902,33.79978974,1926,NA
M0060215000,0,-83.72026646,33.79994849,1926,NA
M0060212000,0 PINE KNOLL,-83.72094941,33.79990714,1926,NA
M0060213000,209 PERRY STREET,-83.72120083,33.80012074,1926,NA
M0060214000,205 PERRY STREET,-83.72075493,33.80036276,1926,NA
M0060263000,210 HIGHLAND TERRACE,-83.72287202,33.79608633,1794,NA
M0060243000,510 WALTON STREET,-83.72222338,33.79591305,1924,NA
M0060241A00,440 WALTON STREET,-83.72252273,33.79666396,1794,NA
M0060304000,793 RIDGE ROAD,-83.72672568,33.79600485,1664,NA
M0060264000,218 HIGHLAND TERRACE,-83.72321723,33.79670359,1794,NA
M0060252000,405 WALTON STREET,-83.72070773,33.79633116,1924,NA
M0060256000,513 WALTON STREET,-83.72141518,33.79605869,1924,NA
M0060253000,413 WALTON STREET,-83.7211283,33.79660119,1924,NA
M0060109000,224 CARWOOD DRIVE,-83.73013565,33.79661949,1408,NA
M0060124000,916 ELM DRIVE,-83.73028157,33.79948529,1410,NA
M0060135000,,-83.73262775,33.80082245,1284,NA
M0060132000,308 CARWOOD DRIVE,-83.73306189,33.80029222,1284,NA
M0060131000,304 CARWOOD DRIVE,-83.73290009,33.80005601,1283,NA
M0060130000,300 CARWOOD DRIVE,-83.73271019,33.7997805,1283,WHITLEY PROPERTIES LLC
M0060129000,270 CARWOOD DRIVE,-83.73250172,33.79947828,1283,NA
M0060136000,0 MAYFIELD DRIVE,-83.73070801,33.80053903,1410,NA
M0060128000,266 CARWOOD DRIVE,-83.73230768,33.79919051,1283,NA
M0060126000,936 ELM DRIVE,-83.73162967,33.79910206,1283,NA
M0060127000,260 CARWOOD DRIVE,-83.73215249,33.79894878,1283,NA
M0060058000,1358 ARMISTEAD CIRCLE,-83.73672185,33.79703791,1032,NA
M0060023000,1357 ARMISTEAD CIRCLE,-83.7367336,33.79764936,1032,NA
M0060019000,415 ETTEN DRIVE,-83.73607195,33.79865754,1033,NA
M0060020000,411 ETTEN DRIVE,-83.7361739,33.79840768,1157,NA
M0060021000,407 ETTEN DRIVE,-83.73630068,33.79810811,1157,NA
M0060013000,718 REED STREET,-83.73551564,33.79940441,1158,NA
M0060012000,0 REED STREET,-83.73521808,33.79942648,1158,NA
M0060176000,508 GREEN STREET,-83.72112377,33.80144089,1927,NA
M0060177000,512 GREEN STREET,-83.72131045,33.80159208,1927,NA
M0060178000,514 GREEN STREET,-83.72149894,33.801738,1927,NA
M0060179000,518 GREEN STREET,-83.72168155,33.8018836,1927,H A APTS AND HOUSES LLC
M0060180000,522 GREEN STREET,-83.72186622,33.80203106,1927,NA
